name,starting_at,result_info,league_name,home_team,away_team,home_goals,away_goals,home_position,away_position,home_corners,away_corners,home_shots-off-target,away_shots-off-target,home_shots-total,away_shots-total,home_attacks,away_attacks,home_dangerous-attacks,away_dangerous-attacks,home_ball-possession,away_ball-possession,home_penalties,away_penalties,home_shots-insidebox,away_shots-insidebox,home_shots-outsidebox,away_shots-outsidebox,home_offsides,away_offsides,home_goals-kicks,away_goals-kicks,home_goal-attempts,away_goal-attempts,home_fouls,away_fouls,home_saves,away_saves,home_yellowcards,away_yellowcards,odds_pinnacle_home,odds_pinnacle_draw,odds_pinnacle_away,odds_btts_pinnacle_no,odds_btts_pinnacle_yes,odds_over_pinnacle_2,odds_under_pinnacle_2,odds_over_pinnacle_2_25,odds_under_pinnacle_2_25,odds_over_pinnacle_2_5,odds_under_pinnacle_2_5,odds_bet365_home,odds_bet365_draw,odds_bet365_away,odds_btts_bet365_no,odds_btts_bet365_yes,odds_over_bet365_2_0,odds_under_bet365_2_0,"odds_over_bet365_2_0, 2_5","odds_under_bet365_2_0, 2_5",odds_over_bet365_2_5,odds_under_bet365_2_5,prob_home_pinacle,prob_draw_pinacle,prob_away_pinacle,prob_btts_pinacle,prob_no_btts_pinacle,prob_over_pinnacle_2,prob_under_pinnacle_2,prob_over_pinnacle_2_25,prob_under_pinnacle_2_25,prob_over_pinnacle_2_5,prob_under_pinnacle_2_5,prob_bet365_home,prob_bet365_draw,prob_bet365_away,prob_btts_bet365_no,prob_btts_bet365_yes,prob_over_bet365_2_0,prob_under_bet365_2_0,"prob_over_bet365_2_0, 2_5","prob_under_bet365_2_0, 2_5",prob_over_bet365_2_5,prob_under_bet365_2_5,Temporada
Rennes vs Olympique Marselha,2026-09-11 18:45:00,Rennes won after full-time.,France Ligue 1,Rennes,Olympique Marseille,1.0,0.0,5,11,3.0,5.0,6.0,7.0,20.0,13.0,120.0,124.0,66.0,70.0,49.0,51.0,,,13.0,8.0,7.0,5.0,1.0,1.0,14.0,4.0,12.0,10.0,15.0,13.0,5.0,6.0,1.0,4.0,1.98,3.92,3.68,,,,,,,,,2.0,3.9,3.3,2.75,1.4,,,,,,,0.51,0.26,0.27,,,,,,,,,0.5,0.26,0.3,0.36,0.71,,,,,,,2026-2027
Strasbourg vs Mônaco,2026-09-12 15:15:00,Game ended in draw.,France Ligue 1,Strasbourg,Monaco,1.0,1.0,6,2,2.0,7.0,8.0,6.0,13.0,12.0,78.0,126.0,45.0,67.0,44.0,56.0,,,6.0,8.0,7.0,4.0,0.0,3.0,7.0,6.0,7.0,9.0,9.0,10.0,2.0,2.0,1.0,1.0,3.14,3.63,2.3,,,,,,,,,3.0,3.7,2.25,2.5,1.5,,,,,,,0.32,0.28,0.43,,,,,,,,,0.33,0.27,0.44,0.4,0.67,,,,,,,2026-2027
Paris vs Olympique Lyonnais,2026-09-12 18:45:00,Game ended in draw.,France Ligue 1,Paris,Olympique Lyonnais,,,4,3,4.0,3.0,1.0,2.0,6.0,5.0,94.0,81.0,49.0,27.0,56.0,44.0,,,3.0,3.0,3.0,2.0,2.0,1.0,6.0,3.0,5.0,1.0,19.0,13.0,0.0,4.0,2.0,1.0,2.59,3.52,2.79,,,,,,,,,2.45,3.75,2.55,2.5,1.5,,,,,,,0.39,0.28,0.36,,,,,,,,,0.41,0.27,0.39,0.4,0.67,,,,,,,2026-2027
Lorient vs Toulouse,2026-09-12 18:45:00,Game ended in draw.,France Ligue 1,Lorient,Toulouse,2.0,2.0,8,17,4.0,3.0,4.0,6.0,10.0,13.0,85.0,131.0,37.0,64.0,41.0,59.0,,,6.0,13.0,4.0,0.0,1.0,1.0,11.0,6.0,7.0,11.0,8.0,18.0,2.0,1.0,1.0,0.0,2.4,3.35,3.2,,,,,1.81,2.03,1.87,2.03,2.3,3.3,3.1,2.1,1.66,,,,,1.82,2.02,0.42,0.3,0.31,,,,,0.55,0.49,0.53,0.49,0.43,0.3,0.32,0.48,0.6,,,,,0.55,0.5,2026-2027
Le Havre vs Angers SCO,2026-09-12 18:45:00,Game ended in draw.,France Ligue 1,Le Havre,Angers SCO,,,16,12,4.0,6.0,6.0,4.0,16.0,9.0,84.0,92.0,42.0,42.0,46.0,54.0,,,10.0,5.0,6.0,4.0,1.0,0.0,9.0,9.0,9.0,6.0,15.0,13.0,1.0,6.0,1.0,1.0,2.69,3.44,2.75,,,,,1.84,2.06,1.91,1.96,2.6,3.4,2.7,2.1,1.66,,,,,1.82,2.02,0.37,0.29,0.36,,,,,0.54,0.49,0.52,0.51,0.38,0.29,0.37,0.48,0.6,,,,,0.55,0.5,2026-2027
Auxerre vs Nice,2026-09-12 18:45:00,Auxerre won after full-time.,France Ligue 1,Auxerre,Nice,1.0,0.0,18,15,3.0,8.0,3.0,5.0,11.0,12.0,69.0,113.0,28.0,56.0,32.0,68.0,,,11.0,7.0,0.0,5.0,0.0,3.0,9.0,7.0,7.0,11.0,8.0,7.0,4.0,4.0,1.0,1.0,3.05,3.38,2.48,,,,,1.81,2.04,1.96,1.94,2.9,3.3,2.45,2.05,1.7,,,,,1.92,1.92,0.33,0.3,0.4,,,,,0.55,0.49,0.51,0.52,0.34,0.3,0.41,0.49,0.59,,,,,0.52,0.52,2026-2027
LOSC Lille vs Troyes,2026-09-13 13:00:00,LOSC Lille won after full-time.,France Ligue 1,LOSC Lille,Troyes,2.0,0.0,5,10,2.0,5.0,5.0,6.0,13.0,8.0,100.0,97.0,41.0,55.0,63.0,37.0,,,11.0,5.0,2.0,3.0,3.0,2.0,5.0,6.0,12.0,4.0,11.0,20.0,1.0,4.0,1.0,0.0,1.51,4.68,6.35,,,,,,,1.81,2.02,1.5,4.5,6.0,1.95,1.8,,,,,1.82,2.02,0.66,0.21,0.16,,,,,,,0.55,0.5,0.67,0.22,0.17,0.51,0.56,,,,,0.55,0.5,2026-2027
Le Mans vs Lens,2026-09-13 15:15:00,Game ended in draw.,France Ligue 1,Le Mans,Lens,2.0,2.0,15,11,3.0,9.0,5.0,6.0,12.0,16.0,100.0,80.0,35.0,39.0,52.0,48.0,,,11.0,12.0,1.0,4.0,1.0,3.0,5.0,7.0,7.0,9.0,17.0,11.0,4.0,2.0,2.0,3.0,5.11,4.33,1.65,,,,,,,,,4.75,4.33,1.61,2.25,1.57,,,,,,,0.2,0.23,0.61,,,,,,,,,0.21,0.23,0.62,0.44,0.64,,,,,,,2026-2027
Brest vs Paris Saint Germain,2026-09-13 18:45:00,Paris Saint Germain won after full-time.,France Ligue 1,Brest,Paris Saint Germain,0.0,1.0,7,14,3.0,2.0,7.0,4.0,16.0,15.0,99.0,123.0,38.0,46.0,41.0,59.0,,,8.0,9.0,8.0,6.0,3.0,1.0,6.0,8.0,10.0,12.0,13.0,7.0,6.0,6.0,1.0,2.0,11.81,6.99,1.24,,,,,,,,,12.0,6.5,1.22,1.95,1.8,,,,,,,0.08,0.14,0.81,,,,,,,,,0.08,0.15,0.82,0.51,0.56,,,,,,,2026-2027
