name,starting_at,result_info,league_name,home_team,away_team,home_goals,away_goals,home_position,away_position,home_corners,away_corners,home_shots-off-target,away_shots-off-target,home_shots-total,away_shots-total,home_attacks,away_attacks,home_dangerous-attacks,away_dangerous-attacks,home_ball-possession,away_ball-possession,home_penalties,away_penalties,home_shots-insidebox,away_shots-insidebox,home_shots-outsidebox,away_shots-outsidebox,home_offsides,away_offsides,home_goals-kicks,away_goals-kicks,home_goal-attempts,away_goal-attempts,home_fouls,away_fouls,home_saves,away_saves,home_yellowcards,away_yellowcards,odds_pinnacle_home,odds_pinnacle_draw,odds_pinnacle_away,odds_btts_pinnacle_no,odds_btts_pinnacle_yes,odds_over_pinnacle_2,odds_under_pinnacle_2,odds_over_pinnacle_2_25,odds_under_pinnacle_2_25,odds_over_pinnacle_2_5,odds_under_pinnacle_2_5,odds_bet365_home,odds_bet365_draw,odds_bet365_away,odds_btts_bet365_no,odds_btts_bet365_yes,odds_over_bet365_2_0,odds_under_bet365_2_0,"odds_over_bet365_2_0, 2_5","odds_under_bet365_2_0, 2_5",odds_over_bet365_2_5,odds_under_bet365_2_5,prob_home_pinacle,prob_draw_pinacle,prob_away_pinacle,prob_btts_pinacle,prob_no_btts_pinacle,prob_over_pinnacle_2,prob_under_pinnacle_2,prob_over_pinnacle_2_25,prob_under_pinnacle_2_25,prob_over_pinnacle_2_5,prob_under_pinnacle_2_5,prob_bet365_home,prob_bet365_draw,prob_bet365_away,prob_btts_bet365_no,prob_btts_bet365_yes,prob_over_bet365_2_0,prob_under_bet365_2_0,"prob_over_bet365_2_0, 2_5","prob_under_bet365_2_0, 2_5",prob_over_bet365_2_5,prob_under_bet365_2_5,Temporada
Jeju United vs Bucheon 1995,2026-04-04 05:00:00,Jeju United won after full-time.,K League 1,Jeju United,Bucheon 1995,1.0,0.0,12,5,1.0,7.0,1.0,1.0,9.0,4.0,100.0,99.0,36.0,41.0,45.0,55.0,,,5.0,1.0,4.0,3.0,2.0,3.0,4.0,3.0,5.0,3.0,12.0,12.0,1.0,4.0,2.0,1.0,2.66,3.09,3.0,,,2.0,1.89,2.11,1.8,,,2.55,2.9,2.9,1.8,1.9,1.97,1.82,1.95,1.85,,,0.38,0.32,0.33,,,0.5,0.53,0.47,0.56,,,0.39,0.34,0.34,0.56,0.53,0.51,0.55,0.51,0.54,,,2026
Gangwon vs Gwangju,2026-04-04 07:30:00,Gangwon won after full-time.,K League 1,Gangwon,Gwangju,3.0,0.0,11,7,8.0,2.0,7.0,0.0,19.0,1.0,102.0,63.0,102.0,20.0,44.0,56.0,,,9.0,0.0,10.0,1.0,2.0,0.0,0.0,16.0,13.0,0.0,23.0,16.0,0.0,3.0,3.0,3.0,1.65,3.8,5.9,,,1.78,2.08,2.06,1.84,,,1.6,3.4,6.0,1.57,2.25,2.05,1.75,2.02,1.77,,,0.61,0.26,0.17,,,0.56,0.48,0.49,0.54,,,0.62,0.29,0.17,0.64,0.44,0.49,0.57,0.5,0.56,,,2026
Pohang Steelers vs Daejeon Citizen,2026-04-04 07:30:00,Pohang Steelers won after full-time.,K League 1,Pohang Steelers,Daejeon Citizen,1.0,0.0,6,4,8.0,5.0,4.0,3.0,14.0,9.0,101.0,89.0,66.0,55.0,61.0,39.0,1.0,0.0,12.0,6.0,2.0,3.0,2.0,0.0,3.0,7.0,10.0,5.0,15.0,14.0,3.0,4.0,1.0,1.0,2.47,3.26,3.1,,,1.8,2.11,1.98,1.9,,,2.35,3.0,2.9,1.8,1.9,,,1.95,1.85,,,0.4,0.31,0.32,,,0.56,0.47,0.51,0.53,,,0.43,0.33,0.34,0.56,0.53,,,0.51,0.54,,,2026
Anyang vs Seoul,2026-04-05 05:00:00,Game ended in draw.,K League 1,Anyang,Seoul,1.0,1.0,10,1,4.0,9.0,5.0,5.0,8.0,10.0,92.0,98.0,49.0,60.0,43.0,57.0,,,5.0,6.0,3.0,4.0,2.0,0.0,9.0,5.0,8.0,5.0,15.0,19.0,1.0,1.0,3.0,3.0,3.7,3.32,2.13,,,,,2.01,1.88,2.08,1.82,3.8,3.1,2.0,1.83,1.83,,,1.95,1.85,1.95,1.85,0.27,0.3,0.47,,,,,0.5,0.53,0.48,0.55,0.26,0.32,0.5,0.55,0.55,,,0.51,0.54,0.51,0.54,2026
Incheon United vs Gimcheon Sangmu,2026-04-05 07:30:00,Incheon United won after full-time.,K League 1,Incheon United,Gimcheon Sangmu,2.0,1.0,12,9,4.0,6.0,8.0,5.0,16.0,8.0,88.0,107.0,51.0,56.0,42.0,58.0,1.0,0.0,13.0,7.0,3.0,1.0,3.0,1.0,8.0,8.0,11.0,6.0,8.0,19.0,1.0,2.0,1.0,3.0,2.38,3.4,3.07,,,,,2.07,1.83,1.95,1.84,2.25,3.2,3.2,1.83,1.83,,,2.02,1.77,,,0.42,0.29,0.33,,,,,0.48,0.55,0.51,0.54,0.44,0.31,0.31,0.55,0.55,,,0.5,0.56,,,2026
Seoul vs Jeonbuk Motors,2026-04-11 05:00:00,Seoul won after full-time.,K League 1,Seoul,Jeonbuk Motors,1.0,0.0,1,2,1.0,1.0,1.0,4.0,8.0,9.0,98.0,90.0,55.0,56.0,54.0,46.0,,,5.0,7.0,3.0,2.0,1.0,3.0,8.0,8.0,4.0,6.0,12.0,15.0,3.0,1.0,0.0,1.0,2.37,3.24,3.31,,,,,2.03,1.86,2.07,1.83,2.45,3.0,2.8,1.83,1.83,,,2.0,1.8,1.8,2.0,0.42,0.31,0.3,,,,,0.49,0.54,0.48,0.55,0.41,0.33,0.36,0.55,0.55,,,0.5,0.56,0.56,0.5,2026
Pohang Steelers vs Jeju United,2026-04-11 05:00:00,Jeju United won after full-time.,K League 1,Pohang Steelers,Jeju United,0.0,2.0,4,12,3.0,1.0,6.0,1.0,17.0,5.0,123.0,58.0,78.0,27.0,74.0,26.0,,,12.0,4.0,5.0,1.0,1.0,4.0,4.0,10.0,9.0,3.0,12.0,15.0,0.0,3.0,2.0,2.0,1.81,3.53,5.03,,,,,2.06,1.84,,,1.75,3.25,4.5,1.72,2.0,,,2.0,1.8,,,0.55,0.28,0.2,,,,,0.49,0.54,,,0.57,0.31,0.22,0.58,0.5,,,0.5,0.56,,,2026
Incheon United vs Ulsan HD,2026-04-11 07:30:00,Ulsan HD won after full-time.,K League 1,Incheon United,Ulsan HD,1.0,2.0,6,3,3.0,3.0,6.0,3.0,13.0,13.0,110.0,94.0,65.0,60.0,55.0,45.0,,,7.0,9.0,6.0,4.0,3.0,2.0,2.0,9.0,8.0,10.0,8.0,13.0,5.0,1.0,1.0,3.0,2.82,3.24,2.71,,,,,1.81,2.08,2.08,1.82,2.62,3.25,2.5,1.83,1.83,,,1.8,2.0,,,0.35,0.31,0.37,,,,,0.55,0.48,0.48,0.55,0.38,0.31,0.4,0.55,0.55,,,0.56,0.5,,,2026
Gwangju vs Bucheon 1995,2026-04-11 07:30:00,Bucheon 1995 won after full-time.,K League 1,Gwangju,Bucheon 1995,0.0,1.0,11,10,3.0,1.0,5.0,4.0,12.0,8.0,114.0,112.0,64.0,44.0,50.0,50.0,,,7.0,5.0,5.0,3.0,,,5.0,10.0,9.0,5.0,9.0,4.0,1.0,3.0,2.0,1.0,3.73,2.99,2.32,,,1.96,1.92,,,,,3.6,2.8,2.15,1.66,2.1,1.85,1.95,,,,,0.27,0.33,0.43,,,0.51,0.52,,,,,0.28,0.36,0.47,0.6,0.48,0.54,0.51,,,,,2026
Daejeon Citizen vs Gangwon,2026-04-12 05:00:00,Gangwon won after full-time.,K League 1,Daejeon Citizen,Gangwon,0.0,2.0,8,9,3.0,2.0,2.0,7.0,6.0,13.0,118.0,130.0,73.0,91.0,54.0,46.0,,,3.0,7.0,3.0,6.0,1.0,4.0,8.0,2.0,3.0,10.0,9.0,18.0,3.0,2.0,0.0,3.0,2.72,3.18,2.86,,,,,2.02,1.87,,,2.55,3.0,2.62,1.83,1.83,,,1.97,1.82,,,0.37,0.31,0.35,,,,,0.5,0.53,,,0.39,0.33,0.38,0.55,0.55,,,0.51,0.55,,,2026
Gimcheon Sangmu vs Anyang,2026-04-12 07:30:00,Game ended in draw.,K League 1,Gimcheon Sangmu,Anyang,1.0,1.0,12,10,12.0,5.0,6.0,5.0,19.0,14.0,121.0,72.0,83.0,43.0,70.0,30.0,,,11.0,9.0,8.0,5.0,0.0,2.0,4.0,6.0,12.0,7.0,10.0,6.0,2.0,5.0,3.0,2.0,2.55,3.27,2.98,,,,,1.91,1.97,2.06,1.84,2.4,3.1,2.8,1.83,1.83,,,1.85,1.95,1.85,1.95,0.39,0.31,0.34,,,,,0.52,0.51,0.49,0.54,0.42,0.32,0.36,0.55,0.55,,,0.54,0.51,0.54,0.51,2026
Ulsan HD vs Seoul,2026-04-15 10:30:00,Seoul won after full-time.,K League 1,Ulsan HD,Seoul,1.0,4.0,2,1,8.0,4.0,8.0,5.0,26.0,14.0,109.0,102.0,111.0,64.0,49.0,51.0,,,13.0,13.0,13.0,1.0,2.0,0.0,6.0,8.0,15.0,8.0,7.0,12.0,2.0,7.0,1.0,5.0,2.61,3.22,2.95,,,,,1.93,1.95,2.07,1.83,2.45,3.0,2.75,1.83,1.83,,,1.95,1.85,1.92,1.87,0.38,0.31,0.34,,,,,0.52,0.51,0.48,0.55,0.41,0.33,0.36,0.55,0.55,,,0.51,0.54,0.52,0.53,2026
Seoul vs Daejeon Citizen,2026-04-18 05:00:00,Daejeon Citizen won after full-time.,K League 1,Seoul,Daejeon Citizen,0.0,1.0,1,11,5.0,6.0,6.0,3.0,13.0,9.0,129.0,126.0,64.0,65.0,59.0,41.0,,,10.0,6.0,3.0,3.0,3.0,1.0,6.0,9.0,10.0,4.0,2.0,18.0,1.0,6.0,0.0,4.0,2.13,3.37,3.74,,,,,1.91,1.97,2.05,1.84,1.9,3.1,4.0,1.83,1.83,,,1.85,1.95,1.87,1.92,0.47,0.3,0.27,,,,,0.52,0.51,0.49,0.54,0.53,0.32,0.25,0.55,0.55,,,0.54,0.51,0.53,0.52,2026
Gangwon vs Jeonbuk Motors,2026-04-18 05:00:00,Game ended in draw.,K League 1,Gangwon,Jeonbuk Motors,1.0,1.0,4,3,5.0,5.0,1.0,5.0,11.0,18.0,76.0,91.0,65.0,42.0,41.0,59.0,,,6.0,15.0,5.0,3.0,2.0,1.0,6.0,8.0,7.0,8.0,19.0,13.0,6.0,6.0,4.0,3.0,2.54,3.03,3.23,,,1.81,2.1,2.1,1.8,,,2.35,3.0,2.9,1.8,1.9,,,2.05,1.75,,,0.39,0.33,0.31,,,0.55,0.48,0.48,0.56,,,0.43,0.33,0.34,0.56,0.53,,,0.49,0.57,,,2026
Bucheon 1995 vs Incheon United,2026-04-18 07:30:00,Game ended in draw.,K League 1,Bucheon 1995,Incheon United,2.0,2.0,5,10,2.0,5.0,5.0,5.0,14.0,13.0,102.0,86.0,71.0,48.0,45.0,55.0,,,8.0,10.0,6.0,3.0,1.0,1.0,7.0,11.0,13.0,8.0,11.0,13.0,1.0,4.0,2.0,1.0,3.29,3.01,2.52,,,1.87,2.02,,,,,3.1,2.9,2.37,1.72,2.0,1.85,1.95,,,,,0.3,0.33,0.4,,,0.53,0.5,,,,,0.32,0.34,0.42,0.58,0.5,0.54,0.51,,,,,2026
Jeju United vs Gimcheon Sangmu,2026-04-18 07:30:00,Game ended in draw.,K League 1,Jeju United,Gimcheon Sangmu,1.0,1.0,8,11,1.0,4.0,1.0,1.0,7.0,6.0,74.0,74.0,25.0,31.0,36.0,64.0,,,5.0,3.0,2.0,3.0,0.0,2.0,5.0,2.0,2.0,4.0,17.0,23.0,2.0,3.0,0.0,3.0,3.28,3.21,2.4,,,,,1.98,1.9,2.09,1.81,3.0,3.1,2.3,1.83,1.83,,,1.95,1.85,1.77,2.02,0.3,0.31,0.42,,,,,0.51,0.53,0.48,0.55,0.33,0.32,0.43,0.55,0.55,,,0.51,0.54,0.56,0.5,2026
Ulsan HD vs Gwangju,2026-04-19 05:00:00,Ulsan HD won after full-time.,K League 1,Ulsan HD,Gwangju,5.0,1.0,2,12,3.0,2.0,9.0,2.0,17.0,8.0,91.0,119.0,44.0,62.0,49.0,51.0,2.0,0.0,17.0,5.0,0.0,3.0,1.0,0.0,7.0,10.0,17.0,4.0,7.0,16.0,0.0,2.0,2.0,3.0,1.56,4.14,6.4,,,,,,,2.02,1.86,1.5,3.8,6.0,1.8,1.9,,,,,1.97,1.82,0.64,0.24,0.16,,,,,,,0.5,0.54,0.67,0.26,0.17,0.56,0.53,,,,,0.51,0.55,2026
Pohang Steelers vs Anyang,2026-04-19 07:30:00,Anyang won after full-time.,K League 1,Pohang Steelers,Anyang,0.0,1.0,8,11,4.0,3.0,8.0,5.0,12.0,8.0,112.0,111.0,86.0,60.0,61.0,39.0,,,7.0,3.0,5.0,5.0,2.0,1.0,9.0,9.0,9.0,7.0,9.0,18.0,1.0,3.0,3.0,3.0,2.37,3.14,3.41,,,1.83,2.07,2.11,1.8,,,2.2,3.0,3.2,1.66,2.1,1.75,2.05,1.75,2.05,,,0.42,0.32,0.29,,,0.55,0.48,0.47,0.56,,,0.45,0.33,0.31,0.6,0.48,0.57,0.49,0.57,0.49,,,2026
Jeonbuk Motors vs Incheon United,2026-04-21 10:30:00,Incheon United won after full-time.,K League 1,Jeonbuk Motors,Incheon United,1.0,2.0,3,10,7.0,1.0,7.0,2.0,17.0,7.0,97.0,111.0,73.0,66.0,51.0,49.0,0.0,1.0,14.0,5.0,3.0,2.0,3.0,0.0,5.0,9.0,9.0,7.0,14.0,12.0,3.0,3.0,0.0,5.0,1.7,3.84,5.27,,,,,1.84,2.05,,,1.66,3.5,4.75,1.72,2.0,,,1.8,2.0,,,0.59,0.26,0.19,,,,,0.54,0.49,,,0.6,0.29,0.21,0.58,0.5,,,0.56,0.5,,,2026
Seoul vs Bucheon 1995,2026-04-21 10:30:00,Seoul won after full-time.,K League 1,Seoul,Bucheon 1995,3.0,0.0,1,5,1.0,4.0,5.0,6.0,14.0,10.0,111.0,90.0,39.0,41.0,67.0,33.0,1.0,0.0,10.0,10.0,4.0,0.0,,,11.0,5.0,10.0,8.0,13.0,14.0,3.0,3.0,2.0,4.0,1.55,4.01,7.07,,,,,2.02,1.86,,,1.53,3.6,7.0,1.66,2.1,,,2.0,1.8,,,0.65,0.25,0.14,,,,,0.5,0.54,,,0.65,0.28,0.14,0.6,0.48,,,0.5,0.56,,,2026
Gimcheon Sangmu vs Gangwon,2026-04-21 10:30:00,Gangwon won after full-time.,K League 1,Gimcheon Sangmu,Gangwon,0.0,3.0,11,4,4.0,1.0,7.0,3.0,16.0,11.0,136.0,106.0,76.0,46.0,62.0,38.0,0.0,1.0,6.0,5.0,10.0,6.0,1.0,1.0,7.0,10.0,11.0,6.0,8.0,18.0,2.0,5.0,3.0,4.0,3.07,3.14,2.57,,,1.83,2.07,2.0,1.88,,,2.9,3.0,2.35,1.83,1.83,,,1.97,1.82,,,0.33,0.32,0.39,,,0.55,0.48,0.5,0.53,,,0.34,0.33,0.43,0.55,0.55,,,0.51,0.55,,,2026
Pohang Steelers vs Gwangju,2026-04-22 10:30:00,Pohang Steelers won after full-time.,K League 1,Pohang Steelers,Gwangju,1.0,0.0,10,12,5.0,2.0,2.0,2.0,7.0,5.0,104.0,96.0,78.0,43.0,60.0,40.0,,,3.0,2.0,4.0,3.0,0.0,2.0,3.0,6.0,3.0,4.0,14.0,22.0,2.0,1.0,2.0,1.0,1.55,3.87,7.36,,,1.8,2.1,2.09,1.81,,,1.5,3.5,7.0,1.57,2.25,,,2.05,1.75,,,0.65,0.26,0.14,,,0.56,0.48,0.48,0.55,,,0.67,0.29,0.14,0.64,0.44,,,0.49,0.57,,,2026
Anyang vs Ulsan HD,2026-04-22 10:30:00,Game ended in draw.,K League 1,Anyang,Ulsan HD,1.0,1.0,6,2,1.0,4.0,5.0,9.0,11.0,20.0,92.0,106.0,60.0,84.0,47.0,53.0,,,6.0,15.0,5.0,5.0,1.0,1.0,11.0,6.0,7.0,12.0,8.0,9.0,4.0,2.0,1.0,2.0,2.69,3.36,2.74,,,,,1.82,2.03,2.02,1.86,2.55,3.25,2.6,2.0,1.72,,,2.0,1.8,2.0,1.8,0.37,0.3,0.36,,,,,0.55,0.49,0.5,0.54,0.39,0.31,0.38,0.5,0.58,,,0.5,0.56,0.5,0.56,2026
Daejeon Citizen vs Jeju United,2026-04-22 10:30:00,Jeju United won after full-time.,K League 1,Daejeon Citizen,Jeju United,0.0,1.0,9,8,4.0,3.0,3.0,4.0,9.0,11.0,117.0,97.0,67.0,51.0,53.0,47.0,,,5.0,5.0,4.0,6.0,2.0,2.0,8.0,11.0,6.0,8.0,9.0,14.0,3.0,2.0,0.0,5.0,1.75,3.69,5.2,,,,,1.89,1.99,2.08,1.82,1.66,3.4,5.0,1.8,1.9,,,1.85,1.95,2.0,1.8,0.57,0.27,0.19,,,,,0.53,0.5,0.48,0.55,0.6,0.29,0.2,0.56,0.53,,,0.54,0.51,0.5,0.56,2026
Gangwon vs Seoul,2026-04-25 05:00:00,Seoul won after full-time.,K League 1,Gangwon,Seoul,1.0,2.0,3,1,7.0,3.0,6.0,3.0,17.0,7.0,92.0,73.0,85.0,45.0,48.0,52.0,,,9.0,7.0,8.0,0.0,3.0,0.0,7.0,8.0,7.0,3.0,23.0,11.0,0.0,3.0,5.0,0.0,2.79,3.01,2.92,,,1.86,2.04,2.1,1.8,,,2.55,2.87,2.75,1.8,1.9,2.02,1.77,1.82,1.97,,,0.36,0.33,0.34,,,0.54,0.49,0.48,0.56,,,0.39,0.35,0.36,0.56,0.53,0.5,0.56,0.55,0.51,,,2026
Bucheon 1995 vs Gimcheon Sangmu,2026-04-25 07:30:00,Gimcheon Sangmu won after full-time.,K League 1,Bucheon 1995,Gimcheon Sangmu,0.0,2.0,9,11,1.0,7.0,4.0,7.0,10.0,14.0,75.0,104.0,34.0,79.0,42.0,58.0,,,5.0,11.0,5.0,3.0,0.0,2.0,6.0,6.0,7.0,9.0,14.0,14.0,2.0,4.0,2.0,5.0,3.54,3.26,2.25,,,,,2.04,1.86,,,3.1,3.1,2.2,1.83,1.83,,,1.97,1.82,,,0.28,0.31,0.44,,,,,0.49,0.54,,,0.32,0.32,0.45,0.55,0.55,,,0.51,0.55,,,2026
Incheon United vs Jeju United,2026-04-25 07:30:00,Incheon United won after full-time.,K League 1,Incheon United,Jeju United,1.0,0.0,8,5,5.0,3.0,2.0,2.0,4.0,9.0,93.0,91.0,78.0,67.0,56.0,44.0,,,1.0,6.0,3.0,3.0,1.0,2.0,4.0,8.0,2.0,6.0,18.0,17.0,4.0,0.0,3.0,2.0,1.99,3.41,4.21,,,,,1.86,2.03,,,1.85,3.2,4.0,1.8,1.9,,,1.8,2.0,,,0.5,0.29,0.24,,,,,0.54,0.49,,,0.54,0.31,0.25,0.56,0.53,,,0.56,0.5,,,2026
Jeonbuk Motors vs Pohang Steelers,2026-04-26 05:00:00,Jeonbuk Motors won after full-time.,K League 1,Jeonbuk Motors,Pohang Steelers,3.0,2.0,3,9,5.0,4.0,2.0,3.0,8.0,14.0,71.0,78.0,52.0,58.0,57.0,43.0,0.0,2.0,5.0,9.0,3.0,5.0,0.0,2.0,5.0,4.0,6.0,9.0,16.0,6.0,3.0,2.0,4.0,1.0,1.82,3.45,5.11,,,1.86,2.03,1.95,1.93,,,1.8,3.2,4.5,1.8,1.9,,,1.82,1.97,,,0.55,0.29,0.2,,,0.54,0.49,0.51,0.52,,,0.56,0.31,0.22,0.56,0.53,,,0.55,0.51,,,2026
Ulsan HD vs Daejeon Citizen,2026-04-26 07:30:00,Daejeon Citizen won after full-time.,K League 1,Ulsan HD,Daejeon Citizen,1.0,4.0,2,11,6.0,4.0,5.0,3.0,20.0,15.0,83.0,79.0,79.0,50.0,58.0,42.0,,,13.0,11.0,7.0,4.0,2.0,1.0,5.0,8.0,8.0,13.0,6.0,13.0,5.0,3.0,3.0,1.0,2.21,3.57,3.31,,,,,,,1.96,1.92,2.1,3.3,3.1,2.0,1.72,,,,,1.92,1.87,0.45,0.28,0.3,,,,,,,0.51,0.52,0.48,0.3,0.32,0.5,0.58,,,,,0.52,0.53,2026
Gwangju vs Anyang,2026-04-26 07:30:00,Anyang won after full-time.,K League 1,Gwangju,Anyang,2.0,5.0,12,4,4.0,2.0,4.0,1.0,14.0,13.0,115.0,108.0,89.0,56.0,44.0,56.0,,,4.0,11.0,10.0,2.0,1.0,0.0,3.0,10.0,10.0,12.0,10.0,14.0,6.0,3.0,5.0,3.0,4.03,3.16,2.13,,,1.97,1.91,2.09,1.76,,,3.8,3.0,2.0,1.61,2.2,1.92,1.87,1.75,2.05,,,0.25,0.32,0.47,,,0.51,0.52,0.48,0.57,,,0.26,0.33,0.5,0.62,0.45,0.52,0.53,0.57,0.49,,,2026
Ulsan HD vs Pohang Steelers,2026-05-02 05:00:00,Pohang Steelers won after full-time.,K League 1,Ulsan HD,Pohang Steelers,0.0,1.0,2,9,11.0,2.0,9.0,7.0,17.0,10.0,85.0,112.0,79.0,81.0,52.0,48.0,,,9.0,5.0,8.0,5.0,2.0,0.0,8.0,8.0,11.0,9.0,9.0,5.0,2.0,3.0,0.0,1.0,2.29,3.19,3.53,,,,,1.94,1.94,2.06,1.84,2.2,3.25,3.3,1.9,1.8,,,1.9,1.9,1.9,1.9,0.44,0.31,0.28,,,,,0.52,0.52,0.49,0.54,0.45,0.31,0.3,0.53,0.56,,,0.53,0.53,0.53,0.53,2026
Seoul vs Gimcheon Sangmu,2026-05-02 05:00:00,Gimcheon Sangmu won after full-time.,K League 1,Seoul,Gimcheon Sangmu,2.0,3.0,1,10,6.0,5.0,6.0,2.0,14.0,13.0,104.0,72.0,69.0,38.0,62.0,38.0,,,7.0,6.0,7.0,7.0,2.0,3.0,2.0,13.0,14.0,7.0,10.0,11.0,4.0,3.0,2.0,3.0,1.73,3.84,5.03,,,,,,,1.93,1.95,1.7,3.7,4.75,1.83,1.83,,,,,1.87,1.92,0.58,0.26,0.2,,,,,,,0.52,0.51,0.59,0.27,0.21,0.55,0.55,,,,,0.53,0.52,2026
Jeju United vs Jeonbuk Motors,2026-05-02 07:30:00,Jeonbuk Motors won after full-time.,K League 1,Jeju United,Jeonbuk Motors,0.0,2.0,9,3,8.0,6.0,8.0,6.0,25.0,13.0,116.0,98.0,89.0,68.0,50.0,50.0,,,14.0,11.0,11.0,2.0,2.0,2.0,7.0,11.0,15.0,11.0,9.0,9.0,3.0,8.0,1.0,1.0,3.88,3.24,2.14,,,,,2.11,1.8,,,3.6,3.25,2.1,1.72,2.0,,,1.75,2.05,,,0.26,0.31,0.47,,,,,0.47,0.56,,,0.28,0.31,0.48,0.58,0.5,,,0.57,0.49,,,2026
Incheon United vs Gangwon,2026-05-02 07:30:00,Gangwon won after full-time.,K League 1,Incheon United,Gangwon,0.0,1.0,6,7,3.0,5.0,2.0,2.0,3.0,13.0,81.0,111.0,40.0,73.0,52.0,48.0,,,0.0,7.0,3.0,6.0,2.0,4.0,6.0,4.0,1.0,5.0,12.0,12.0,3.0,0.0,2.0,3.0,3.28,3.11,2.46,,,1.85,2.04,,,,,3.0,3.1,2.45,1.72,2.0,1.82,1.97,,,,,0.3,0.32,0.41,,,0.54,0.49,,,,,0.33,0.32,0.41,0.58,0.5,0.55,0.51,,,,,2026
Gwangju vs Daejeon Citizen,2026-05-02 10:00:00,Daejeon Citizen won after full-time.,K League 1,Gwangju,Daejeon Citizen,0.0,5.0,12,9,2.0,0.0,4.0,3.0,5.0,12.0,113.0,136.0,39.0,54.0,43.0,57.0,,,1.0,5.0,4.0,7.0,2.0,0.0,5.0,9.0,5.0,10.0,14.0,16.0,2.0,1.0,4.0,1.0,5.66,3.78,1.68,,,,,1.93,1.95,,,5.75,3.6,1.65,1.72,2.0,,,1.92,1.87,,,0.18,0.26,0.6,,,,,0.52,0.51,,,0.17,0.28,0.61,0.58,0.5,,,0.52,0.53,,,2026
Anyang vs Bucheon 1995,2026-05-02 10:00:00,Bucheon 1995 won after full-time.,K League 1,Anyang,Bucheon 1995,0.0,1.0,6,11,4.0,7.0,7.0,3.0,9.0,8.0,143.0,95.0,84.0,62.0,62.0,38.0,,,5.0,4.0,4.0,4.0,1.0,0.0,4.0,10.0,8.0,3.0,16.0,16.0,0.0,1.0,1.0,2.0,2.0,3.36,4.2,,,1.76,2.09,1.9,1.98,,,2.0,3.4,3.6,1.66,2.1,2.05,1.75,1.85,1.95,,,0.5,0.3,0.24,,,0.57,0.48,0.53,0.51,,,0.5,0.29,0.28,0.6,0.48,0.49,0.57,0.54,0.51,,,2026
Bucheon 1995 vs Jeju United,2026-05-05 05:00:00,Jeju United won after full-time.,K League 1,Bucheon 1995,Jeju United,0.0,1.0,10,11,3.0,3.0,2.0,5.0,7.0,17.0,79.0,100.0,49.0,64.0,43.0,57.0,,,2.0,10.0,5.0,7.0,0.0,2.0,6.0,2.0,5.0,10.0,13.0,16.0,5.0,3.0,2.0,3.0,2.89,3.06,2.78,,,1.95,1.93,2.12,1.78,,,2.75,3.0,2.62,1.61,2.2,1.9,1.9,1.75,2.05,,,0.35,0.33,0.36,,,0.51,0.52,0.47,0.56,,,0.36,0.33,0.38,0.62,0.45,0.53,0.53,0.57,0.49,,,2026
Jeonbuk Motors vs Gwangju,2026-05-05 05:00:00,Jeonbuk Motors won after full-time.,K League 1,Jeonbuk Motors,Gwangju,4.0,0.0,2,12,4.0,3.0,3.0,2.0,15.0,7.0,146.0,99.0,98.0,54.0,66.0,34.0,1.0,0.0,8.0,5.0,7.0,2.0,1.0,0.0,4.0,6.0,13.0,6.0,8.0,16.0,3.0,6.0,1.0,4.0,1.34,5.08,10.69,,,,,,,1.91,1.97,1.33,4.5,9.5,1.44,2.62,,,,,1.87,1.92,0.75,0.2,0.09,,,,,,,0.52,0.51,0.75,0.22,0.11,0.69,0.38,,,,,0.53,0.52,2026
Gangwon vs Pohang Steelers,2026-05-05 07:30:00,Game ended in draw.,K League 1,Gangwon,Pohang Steelers,1.0,1.0,4,6,5.0,3.0,5.0,2.0,15.0,5.0,87.0,71.0,64.0,38.0,57.0,43.0,0.0,1.0,10.0,4.0,5.0,1.0,2.0,1.0,7.0,10.0,7.0,6.0,15.0,10.0,2.0,2.0,3.0,1.0,1.93,3.19,4.87,,,2.05,1.84,,,,,1.83,3.1,4.5,1.61,2.2,1.97,1.82,,,,,0.52,0.31,0.21,,,0.49,0.54,,,,,0.55,0.32,0.22,0.62,0.45,0.51,0.55,,,,,2026
Daejeon Citizen vs Incheon United,2026-05-05 07:30:00,Game ended in draw.,K League 1,Daejeon Citizen,Incheon United,,,5,9,5.0,7.0,7.0,2.0,11.0,8.0,122.0,89.0,61.0,46.0,61.0,39.0,,,7.0,4.0,4.0,4.0,1.0,2.0,6.0,8.0,8.0,3.0,11.0,5.0,2.0,2.0,0.0,1.0,2.17,3.39,3.6,,,,,1.94,1.94,2.08,1.82,2.1,3.2,3.3,1.9,1.8,,,1.87,1.92,1.82,1.97,0.46,0.29,0.28,,,,,0.52,0.52,0.48,0.55,0.48,0.31,0.3,0.53,0.56,,,0.53,0.52,0.55,0.51,2026
